,caption,video_id,video,frame,results_st,results_lt
817,a man is singing and dancing in front of a crowd,202000824381_17710,202000824381,17710,0.8296652681189128,0.7799160740863754
818,a man is sitting on a motorcycle and talking,202000824381_17721,202000824381,17721,0.8298430887323643,0.7799808552091052
819,a man is riding a skateboard and doing a jump,202000824381_17784,202000824381,17784,0.8299780190538097,0.7799799919574265
820,a hockey player is <unk> a goal,202000824381_17906,202000824381,17906,0.8295010349101414,0.7791856109796299
821,a group of people on skis in the snow,202000824381_18099,202000824381,18099,0.8297744239886987,0.779808811131998
822,a man is standing in a room with a guitar,202000824381_18345,202000824381,18345,0.8298954114242665,0.7799791004838554
823,a hockey player is <unk> a goal,202000824381_18575,202000824381,18575,0.8295010349101414,0.7791856109796299
824,a man wearing a hat and a baseball cap is smiling,202000824381_18788,202000824381,18788,0.8296211849381322,0.7798617863109876
825,a man is sitting in a chair and smiling,202000824381_18909,202000824381,18909,0.8299163244058914,0.7800366816912196
826,a woman is dancing and singing on stage,202000824381_18932,202000824381,18932,0.8296249840059631,0.7799257244266847
827,a hockey player is <unk> a goal,202000824381_19084,202000824381,19084,0.8295010349101414,0.7791856109796299
828,a man is skiing and jumping over a hill,202000824381_19391,202000824381,19391,0.8298406582319902,0.7798547934917673
829,a man wearing a hat and a baseball cap,202000824381_19628,202000824381,19628,0.8295541532317711,0.7798178323080706
830,a group of people on a field playing a game of baseball,202000824381_19840,202000824381,19840,0.8293406201076667,0.7791046728559337
831,a man wearing a hat and a baseball cap is smiling,202000824381_20121,202000824381,20121,0.8296211849381322,0.7798617863109876
832,a man is riding a skateboard down a ramp,202000824381_20428,202000824381,20428,0.8300624754485849,0.7801466562813647
833,a man wearing a hat and a hat is smiling,202000824381_20642,202000824381,20642,0.8297380071527876,0.7801337594884327
834,a hockey player is <unk> a goal,202000824381_20753,202000824381,20753,0.8295010349101414,0.7791856109796299
835,a hockey player is <unk> a goal,202000824381_20834,202000824381,20834,0.8295010349101414,0.7791856109796299
836,a man is swimming in the sea,202000824381_20862,202000824381,20862,0.8298047371753774,0.7799722218197622
837,a hockey player is <unk> a goal,202000824381_20880,202000824381,20880,0.8295010349101414,0.7791856109796299
838,a man is riding a motorcycle and then he <unk>,202000824381_20898,202000824381,20898,0.8299687675134645,0.7802091635598449
839,a man is riding a motorcycle and then he falls,202000824381_20905,202000824381,20905,0.8298790173532247,0.7799570926885244
840,a man is walking and then he stops,202000824381_20916,202000824381,20916,0.8298331456307221,0.7799516312150166
841,a man is jumping on a trampoline and falls,202000824381_20926,202000824381,20926,0.830108871483237,0.7799535146835771
842,a hockey player is <unk> a goal,202000824381_21081,202000824381,21081,0.8295010349101414,0.7791856109796299
843,a hockey player is <unk> a goal,202000824381_21360,202000824381,21360,0.8295010349101414,0.7791856109796299
844,a man is standing in front of a microphone,202000824381_21560,202000824381,21560,0.829925179990445,0.7799222937797258
845,a man is dancing in front of a crowd of people,202000824381_21688,202000824381,21688,0.8296556768698891,0.7798272521602865
846,a man is walking down a hallway while holding a bottle,202000824381_21813,202000824381,21813,0.8301342201970168,0.7802579095998697
847,a man is holding a large kite in a gym,202000824381_21908,202000824381,21908,0.8299889620799896,0.7800754948320758
848,a man is doing a <unk> on a basketball court,202000824381_22032,202000824381,22032,0.8296492423506788,0.7796547944335405
849,a man is dancing in front of a crowd,202000824381_22192,202000824381,22192,0.8296415553929105,0.7798541110608945
850,a man is holding a cell phone in his hand,202000824381_22439,202000824381,22439,0.8300895385773817,0.7799222753839229
851,a man is jumping and spinning in a circle,202000824381_22690,202000824381,22690,0.8300502761963267,0.7800019615720586
852,a soccer player is running on the field,202000824381_22810,202000824381,22810,0.8292812172591679,0.7789241030705538
853,a plane flying in the sky with a cloud of smoke behind it,202000824381_22934,202000824381,22934,0.8301924308948868,0.7800500048940854
854,a group of people playing a game of frisbee,202000824381_23020,202000824381,23020,0.8296054090072348,0.779432327474914
855,a man in a suit and tie is smiling,202000824381_23118,202000824381,23118,0.8297322543056688,0.7799176764560161
856,a man is jumping in the air with a baseball bat,202000824381_23236,202000824381,23236,0.8297561190997871,0.7796759603236573
857,a group of people playing a game of tennis,202000824381_23409,202000824381,23409,0.8293728578112699,0.7791775008166092
858,a tennis player is holding a racket and a ball,202000824381_23599,202000824381,23599,0.8296691256490154,0.7794318008641935
859,a man in a suit and tie is smiling,202000824381_23735,202000824381,23735,0.8297322543056688,0.7799176764560161
860,a soccer player is <unk> a goal,202000824381_23924,202000824381,23924,0.8294473107814039,0.7791876037453521
861,a group of men playing soccer on a field,202000824381_24058,202000824381,24058,0.8292007031077073,0.7791503238483073
862,a group of men are playing soccer on a field,202000824381_24183,202000824381,24183,0.8292007031077073,0.7791503238483073
863,a man is dancing in front of a crowd of people,202000824381_24367,202000824381,24367,0.8296556768698891,0.7798272521602865
864,a soccer player is kicking a ball into the goal,202000824381_24570,202000824381,24570,0.8293983617768982,0.7790417414461684
865,a man is running on a field and celebrating,202000824381_24735,202000824381,24735,0.829650014083764,0.779570635642131
866,a man is smiling and laughing while another man is sitting behind him,202000824381_25033,202000824381,25033,0.8298477523439413,0.7799084017388758
867,a man in a suit and tie holding a book,202000824381_25530,202000824381,25530,0.8297778230446022,0.7798458441123871
868,a man is smiling and laughing at something,202000824381_25910,202000824381,25910,0.8299330376842695,0.7799994410522623
869,a man is jumping on a trampoline and falls,202000824381_26116,202000824381,26116,0.830108871483237,0.7799535146835771
870,a woman in a black dress is walking down a runway,202000824381_26230,202000824381,26230,0.8298250511540404,0.7802135600546123
871,a man in a white shirt and tie is dancing,202000824381_26340,202000824381,26340,0.8296134831906838,0.7799975103794283
872,a man is playing a game of tennis,202000824381_26480,202000824381,26480,0.8292956810637545,0.7791473928410811
873,a man is smiling and laughing at something,202000824381_26688,202000824381,26688,0.8299330376842695,0.7799994410522623
874,a man is dancing and singing in a room,202000824381_26925,202000824381,26925,0.8297842097136309,0.780053863657231
875,a man is smiling and laughing at something,202000824381_27127,202000824381,27127,0.8299330376842695,0.7799994410522623
876,a man is playing a game of tennis,202000824381_27302,202000824381,27302,0.8292956810637545,0.7791473928410811
877,a man holding a tennis racquet on a tennis court,202000824381_27434,202000824381,27434,0.8296443335245315,0.7796287100975084
878,a man is playing tennis on a court,202000824381_27560,202000824381,27560,0.8293631872359529,0.7793531162988304
879,a man is smiling and laughing at something,202000824381_27728,202000824381,27728,0.8299330376842695,0.7799994410522623
880,a wall with a clock and a sign that says <unk>,202000824381_27863,202000824381,27863,0.8302351913091358,0.779927694039597
881,a man is jumping in the air on a skateboard,202000824381_27974,202000824381,27974,0.8300379695366114,0.7799839330359088
882,a man is smiling and laughing at something,202000824381_28129,202000824381,28129,0.8299330376842695,0.7799994410522623
883,a woman is sitting on a couch and smiling,202000824381_28330,202000824381,28330,0.8300600431711482,0.7801976517363693
884,a man is smiling and laughing at something,202000824381_28540,202000824381,28540,0.8299330376842695,0.7799994410522623
885,a man in a suit and tie standing in front of a microphone,202000824381_28805,202000824381,28805,0.829864709833741,0.7798939353430048
886,a man is looking at a woman and then she looks away,202000824381_28986,202000824381,28986,0.8297775908569908,0.7797854316669823
887,a person is playing a piano and singing,202000824381_29047,202000824381,29047,0.8297321044340672,0.7798201755354108
888,a man is dancing in front of a crowd,202000824381_29342,202000824381,29342,0.8296415553929105,0.7798541110608945
889,a close up of a person with a tv in the background,202000824382_4,202000824382,4,0.8299650074561704,0.7796902536688526
890,a man is dancing and singing in a room,202000824382_28,202000824382,28,0.8297842097136309,0.780053863657231
891,a kite flying in the sky with trees in the background,202000824382_250,202000824382,250,0.8302077392380114,0.7802022951916946
892,a group of people standing on top of a snow covered slope,202000824382_778,202000824382,778,0.8299422638368542,0.7798512719305642
893,a group of people riding skis on top of a snow covered slope,202000824382_1255,202000824382,1255,0.8299235008271434,0.7799031253677424
894,a woman is performing a dance on stage,202000824382_1623,202000824382,1623,0.8296173487439326,0.7797308473569001
895,a man and a woman are kissing in a room,202000824382_1855,202000824382,1855,0.8299670684934479,0.7801513324044271
896,a woman is dancing on a stage,202000824382_1945,202000824382,1945,0.8295799389822738,0.7798463238042703
897,a man is doing a <unk> on a mat,202000824382_2067,202000824382,2067,0.8301955625090366,0.780332661283519
898,a man holding a tennis racquet on a tennis court,202000824382_2194,202000824382,2194,0.8296443335245315,0.7796287100975084
899,a man in a suit is smiling and talking,202000824382_2499,202000824382,2499,0.8298062106406503,0.7799782715860989
900,a person is holding a white and black kite,202000824382_3090,202000824382,3090,0.8298165068554765,0.7800961266266615
901,a person in a kitchen preparing food on a table,202000824382_3509,202000824382,3509,0.8301975538638491,0.7800717611334707
902,a glass of wine and a plate with a half eaten food dish,202000824382_3627,202000824382,3627,0.8304581918983096,0.7802848825786927
903,a group of people playing a game of tennis,202000824382_3742,202000824382,3742,0.8293728578112699,0.7791775008166092
904,a man is dancing and singing on stage,202000824382_3837,202000824382,3837,0.8295979608989709,0.7798719728721404
905,a man is talking to a woman in front of a microphone,202000824382_4067,202000824382,4067,0.8298830882250614,0.7799721927302881
906,a person holding a tennis racket on a tennis court,202000824382_4298,202000824382,4298,0.8297000658599776,0.7796098069713195
907,a group of people playing a game of tennis,202000824382_4443,202000824382,4443,0.8293728578112699,0.7791775008166092
908,a group of people standing on a tennis court,202000824382_4673,202000824382,4673,0.8295455627907293,0.7794858651776376
909,a woman in a skirt holding a tennis racquet,202000824382_4873,202000824382,4873,0.8299384011442034,0.78005600149249
910,a woman is dancing and singing on stage,202000824382_4999,202000824382,4999,0.8296249840059631,0.7799257244266847
911,a bottle of beer and a pair of scissors on a table,202000824382_5118,202000824382,5118,0.8303130448592547,0.7802449035354125
912,a man is running on a field with a baseball glove,202000824382_5218,202000824382,5218,0.829627977435505,0.779478403611153
913,a man is running on a field and <unk> a goal,202000824382_5333,202000824382,5333,0.829811225815054,0.7796023173695003
914,a man in a suit is smiling and talking,202000824382_5574,202000824382,5574,0.8298062106406503,0.7799782715860989
915,a group of people standing on top of a tennis court,202000824382_5790,202000824382,5790,0.8295630854232806,0.7794590192682691
916,a man sitting at a desk working on a laptop,202000824382_6000,202000824382,6000,0.8300778640773457,0.7799991124772457
917,a woman with long hair is smiling and waving,202000824382_6786,202000824382,6786,0.8299004588493836,0.7801296613748977
918,a man in a suit is standing in front of a microphone,202000824382_7461,202000824382,7461,0.8299063024763278,0.7799666386417047
919,a man sitting at a desk working on a laptop,202000824382_7543,202000824382,7543,0.8300778640773457,0.7799991124772457
920,a woman is smiling and making a face,202000824382_7765,202000824382,7765,0.8298326582693042,0.7798459060304181
921,a man in a suit and tie holding a microphone,202000824382_8035,202000824382,8035,0.8298700758087395,0.7799525777985187
922,a woman is holding a pink rose and smiling,202000824382_8875,202000824382,8875,0.8299652537756865,0.7801137962104885
923,a man and woman are sitting at a table with a cake,202000824382_9802,202000824382,9802,0.8299157080154105,0.7801254369770968
924,a woman is smiling and waving her hands,202000824382_10797,202000824382,10797,0.8299007468108777,0.7801192658510292
925,a man is standing in front of a tv,202000824382_11815,202000824382,11815,0.8298574170092173,0.7796858664729703
926,a man is running and jumping into the water,202000824382_12065,202000824382,12065,0.8300249293771496,0.7799073094937586
927,a person riding skis on a snowy surface,202000824382_12273,202000824382,12273,0.8300480587774712,0.7801421430047826
928,a person riding skis down a snow covered slope,202000824382_12510,202000824382,12510,0.8300748777061935,0.7801102227295155
929,a group of people riding skis down a snow covered slope,202000824382_12739,202000824382,12739,0.8299624725822378,0.779985744748608
930,a person riding skis on a snowy surface,202000824382_12960,202000824382,12960,0.8300480587774712,0.7801421430047826
931,a man is wearing a black hat and moving his hands,202000824382_13121,202000824382,13121,0.8297604459215948,0.7800102621589302
932,a group of people riding skis down a snow covered slope,202000824382_13215,202000824382,13215,0.8299624725822378,0.779985744748608
933,a group of people riding skis down a snow covered slope,202000824382_13225,202000824382,13225,0.8299624725822378,0.779985744748608
934,a group of people riding skis down a snow covered slope,202000824382_13232,202000824382,13232,0.8299624725822378,0.779985744748608
935,a group of people riding skis down a snow covered slope,202000824382_13238,202000824382,13238,0.8299624725822378,0.779985744748608
936,a group of people riding skis down a snow covered slope,202000824382_13268,202000824382,13268,0.8299624725822378,0.779985744748608
937,a group of people riding skis down a snow covered slope,202000824382_13300,202000824382,13300,0.8299624725822378,0.779985744748608
938,a group of people riding skis down a snow covered slope,202000824382_13306,202000824382,13306,0.8299624725822378,0.779985744748608
939,a group of people riding skis down a snow covered slope,202000824382_13311,202000824382,13311,0.8299624725822378,0.779985744748608
940,a group of people riding skis down a snow covered slope,202000824382_13315,202000824382,13315,0.8299624725822378,0.779985744748608
941,a group of people riding skis down a snow covered slope,202000824382_13669,202000824382,13669,0.8299624725822378,0.779985744748608
942,a group of people on skis in the snow,202000824382_14126,202000824382,14126,0.8297744239886987,0.779808811131998
943,a man wearing a hat is smiling and talking,202000824382_14423,202000824382,14423,0.8297583370400214,0.780055721208377
944,a skateboarder is doing a trick on a ramp,202000824382_14658,202000824382,14658,0.8302522718675232,0.7800449750442794
945,a man riding skis down a snow covered slope,202000824382_14757,202000824382,14757,0.8300092905416027,0.7801003800802744
946,a person on skis jumping in the air,202000824382_14880,202000824382,14880,0.829999024060006,0.7799017386573148
947,a man is walking on the beach with a surfboard,202000824382_14993,202000824382,14993,0.8299854711947807,0.7802301920955155
948,a man riding skis down a snow covered slope,202000824382_15084,202000824382,15084,0.8300092905416027,0.7801003800802744
949,a plane flying through the sky with a trail of smoke trailing,202000824382_15183,202000824382,15183,0.8301855913661591,0.7800384663286497
950,a man is walking on the beach with a surfboard,202000824382_15272,202000824382,15272,0.8299854711947807,0.7802301920955155
951,a group of men standing on top of a tennis court,202000824382_15447,202000824382,15447,0.8294674833731401,0.7794361393138093
952,a large building with a clock on it,202000824382_15632,202000824382,15632,0.8302202609072097,0.7800134961595906
953,a man is talking to another man who is wearing a red shirt,202000824382_15740,202000824382,15740,0.8297003696795903,0.780008724993264
954,a group of men are playing soccer on a field,202000824382_15842,202000824382,15842,0.8292007031077073,0.7791503238483073
955,a soccer player is dancing on the field,202000824382_15934,202000824382,15934,0.8291915638120414,0.7790675196501975
956,a soccer player is kicking a ball into the goal,202000824382_16076,202000824382,16076,0.8293983617768982,0.7790417414461684
957,a man is dancing and singing with a microphone,202000824382_16181,202000824382,16181,0.8298262925950042,0.7801061232170309
958,a soccer player is kicking a ball into the goal,202000824382_16274,202000824382,16274,0.8293983617768982,0.7790417414461684
959,a soccer player is kicking a ball into the goal,202000824382_16394,202000824382,16394,0.8293983617768982,0.7790417414461684
960,a group of men are playing soccer on a field,202000824382_16459,202000824382,16459,0.8292007031077073,0.7791503238483073
961,a soccer player is kicking a ball into the net,202000824382_16569,202000824382,16569,0.8295619730572422,0.7791573329075508
962,a man is dancing and singing in a room,202000824382_16695,202000824382,16695,0.8297842097136309,0.780053863657231
963,a soccer player is kicking a ball into the net,202000824382_16762,202000824382,16762,0.8295619730572422,0.7791573329075508
964,a soccer player is kicking a ball into the goal,202000824382_16881,202000824382,16881,0.8293983617768982,0.7790417414461684
965,a soccer player is walking on the field,202000824382_17000,202000824382,17000,0.8292470987052901,0.7790873827417127
966,a soccer player is kicking a ball on a field,202000824382_17039,202000824382,17039,0.8293904305046874,0.7790727685743826
967,a soccer game is in progress with the player running,202000824382_17103,202000824382,17103,0.8293572794504466,0.7788936649409234
968,a man is holding a baseball bat in his hand,202000824382_17159,202000824382,17159,0.8297259745198621,0.7796941174327198
969,a soccer player is kicking a ball into the goal,202000824382_17262,202000824382,17262,0.8293983617768982,0.7790417414461684
970,a soccer player is kicking a ball into the net,202000824382_17415,202000824382,17415,0.8295619730572422,0.7791573329075508
971,a soccer player is kicking a ball into the goal,202000824382_17526,202000824382,17526,0.8293983617768982,0.7790417414461684
972,a man is playing tennis on a court,202000824382_17602,202000824382,17602,0.8293631872359529,0.7793531162988304
973,a baseball player is sitting on the ground with a glove,202000824382_17645,202000824382,17645,0.8296565533568389,0.7794814203250165
974,a soccer player kicks the ball into the goal,202000824382_17697,202000824382,17697,0.8294033243613512,0.7789960979590815
975,a soccer game is in action on a grassy field,202000824382_17788,202000824382,17788,0.8295352519010454,0.7792485611843987
976,a group of people on a court playing tennis,202000824382_17943,202000824382,17943,0.8294268627791848,0.7793420796155108
977,a group of people on a field playing baseball,202000824382_18059,202000824382,18059,0.8293529132662493,0.7792077494970374
978,a man in a suit is dancing with a group of people,202000824382_18153,202000824382,18153,0.8296272704268727,0.779867737527418
979,a man is playing tennis on a court,202000824382_18248,202000824382,18248,0.8293631872359529,0.7793531162988304
980,a soccer player is kicking a ball in a field,202000824382_18284,202000824382,18284,0.8293904305046874,0.7790727685743826
981,a tennis player is jumping to hit the ball,202000824382_18301,202000824382,18301,0.8296203750377426,0.7793126151876713
982,a soccer player is kicking a ball in a game,202000824382_18319,202000824382,18319,0.8293580671126987,0.7789850683755585
983,a group of men in white shirts and black baseball uniforms,202000824382_18432,202000824382,18432,0.8294219987958645,0.7798076694862734
984,a man in a suit and tie is standing in front of a crowd,202000824382_18700,202000824382,18700,0.8297051855888357,0.7797923832169138
985,a plane flying in the sky with a cloud of smoke behind it,202000824382_18936,202000824382,18936,0.8301924308948868,0.7800500048940854
986,a group of people are skating on a track,202000824382_19146,202000824382,19146,0.8296328082155822,0.7795123583807523
987,a race car is skidding on the track,202000824382_19295,202000824382,19295,0.8301439222672856,0.7798240969458556
988,a group of men are playing soccer on a field,202000824382_19369,202000824382,19369,0.8292007031077073,0.7791503238483073
989,a man wearing a hat is talking on a phone,202000824382_19486,202000824382,19486,0.8298331776087139,0.779986348273021
990,a man riding a snowboard down a snow covered slope,202000824382_19606,202000824382,19606,0.830065276334313,0.7801252437891524
991,a man is sitting on a snowy hill with a snowboard,202000824382_19757,202000824382,19757,0.829954148704127,0.7801129061549221
992,a man is dancing on a stage,202000824382_19924,202000824382,19924,0.8295439081618949,0.7797746550586533
993,a man is smiling and laughing while sitting in the snow,202000824382_20077,202000824382,20077,0.8299792543114153,0.7800852951316086
994,a snowboarder is jumping over a pile of snow,202000824382_20161,202000824382,20161,0.830257271446352,0.7801561602487324
995,a skateboarder is doing a trick on a rail,202000824382_20202,202000824382,20202,0.8301889865296251,0.7799439606530081
996,a man is doing a trick on a skateboard,202000824382_20265,202000824382,20265,0.8299459493335072,0.7799641637027163
997,a man is riding a skateboard and doing a jump,202000824382_20409,202000824382,20409,0.8299780190538097,0.7799799919574265
998,a man is smiling and laughing while wearing a hat,202000824382_20585,202000824382,20585,0.8298293631260731,0.7801569481866253
999,a person riding a snow board on a snowy surface,202000824382_20721,202000824382,20721,0.8300781258091188,0.7800732328588187
1000,a man is riding a snowboard down a hill,202000824382_20862,202000824382,20862,0.8298429911229727,0.7799944663564189
1001,a man is dancing on a stage with a <unk>,202000824382_21081,202000824382,21081,0.8298171952748521,0.7800066871695981
1002,a man is standing in the snow with a snowboard,202000824382_21394,202000824382,21394,0.8298957810113672,0.7799543059426819
1003,a man is dancing on stage with a guitar,202000824382_21656,202000824382,21656,0.8296648243682202,0.779881355149553
1004,a man is riding a skateboard down a ramp,202000824382_22004,202000824382,22004,0.8300624754485849,0.7801466562813647
1005,a man is playing tennis on a court,202000824382_22318,202000824382,22318,0.8293631872359529,0.7793531162988304
1006,a person on skis jumping in the air,202000824382_22605,202000824382,22605,0.829999024060006,0.7799017386573148
1007,a person is jumping in the air on a snowboard,202000824382_22856,202000824382,22856,0.8300830027908164,0.7799390342643002
1008,a skier skiing down a snowy hill,202000824382_22936,202000824382,22936,0.8299515579449522,0.780003919015986
1009,a man riding a skateboard down a ramp,202000824382_23392,202000824382,23392,0.8300624754485849,0.7801466562813647
1010,a bunch of kites that are on a wall,202000824382_23844,202000824382,23844,0.8302325735072478,0.780076894153374
1011,a man is standing in front of a tv,202000824382_24147,202000824382,24147,0.8298574170092173,0.7796858664729703
1012,a man is talking to a crowd of people,202000824382_24523,202000824382,24523,0.829649728796388,0.7797691395089389
1013,a person is doing a skateboard trick,202000824382_24779,202000824382,24779,0.8300771236656342,0.7799838489979749
1014,a man is smiling and laughing at something,202000824382_25073,202000824382,25073,0.8299330376842695,0.7799994410522623
1015,a man holding a tennis racquet on a tennis court,202000824382_25325,202000824382,25325,0.8296443335245315,0.7796287100975084
1016,a man is standing in the snow holding a snowboard,202000824382_25479,202000824382,25479,0.8299109275827373,0.7799424841510866
1017,a group of people riding skis on top of a snow covered slope,202000824382_25672,202000824382,25672,0.8299235008271434,0.7799031253677424
1018,a group of people are playing a game of soccer,202000824382_25860,202000824382,25860,0.8292830621876434,0.7790900795989801
1019,a man is holding a baseball bat in his hands,202000824382_25961,202000824382,25961,0.8297259745198621,0.7796941174327198
1020,a group of men are playing a game of soccer,202000824382_26092,202000824382,26092,0.8291683397538392,0.7790626236953958
1021,a man is standing on a tennis court,202000824382_26316,202000824382,26316,0.8295115622488463,0.7795328482529889
1022,a man is talking to another man who is wearing a black shirt,202000824382_26543,202000824382,26543,0.8296497806984329,0.7800245683047852
1023,a man is jumping and spinning on a pole,202000824382_26776,202000824382,26776,0.8300601265594488,0.7799897074570795
1024,a man is smiling and laughing at something,202000824382_26947,202000824382,26947,0.8299330376842695,0.7799994410522623
1025,a woman is doing a handstand on a mat,202000824382_27105,202000824382,27105,0.8302845695702283,0.7803385224414624
1026,a man riding a skateboard down a ramp,202000824382_27316,202000824382,27316,0.8300624754485849,0.7801466562813647
1027,a man is dancing and singing in a room,202000824382_27434,202000824382,27434,0.8297842097136309,0.780053863657231
1028,a group of people are playing a game of tennis,202000824382_27507,202000824382,27507,0.8293728578112699,0.7791775008166092
1029,a man in a suit is sitting at a desk,202000824382_27750,202000824382,27750,0.8299103134592947,0.7800607809153222
1030,a man is holding a snowboard and a woman is holding a snowboard,202000824382_28083,202000824382,28083,0.8298803553736777,0.7800030161262631
1031,a group of people riding skis down a snow covered slope,202000824382_28257,202000824382,28257,0.8299624725822378,0.779985744748608
1032,a man is dancing in front of a crowd of people,202000824382_28391,202000824382,28391,0.8296556768698891,0.7798272521602865
1033,a person on skis jumping in the air,202000824382_28530,202000824382,28530,0.829999024060006,0.7799017386573148
1034,a man is riding a motorcycle on a track,202000824382_28584,202000824382,28584,0.8297865378904,0.7799117655879245
