video_id,video_url,description
5057,https://mtc.cdn.vine.co/r/videos/365C2E684B1164830535219306496_350191ed5c3.1.5.11279367996324688307.mp4,"Inside a living room, a man with his eyes covered plays with a controller."
5057,https://mtc.cdn.vine.co/r/videos/365C2E684B1164830535219306496_350191ed5c3.1.5.11279367996324688307.mp4,In a living room a bearded white man with a red and yellow knitted had and wearing a black band with white triangles over his eyes and a brown teeshirt is playing with a game.
5057,https://mtc.cdn.vine.co/r/videos/365C2E684B1164830535219306496_350191ed5c3.1.5.11279367996324688307.mp4,A man in a red and yellow crocheted hat and white triangles over his eyes fiddles with a device.
5057,https://mtc.cdn.vine.co/r/videos/365C2E684B1164830535219306496_350191ed5c3.1.5.11279367996324688307.mp4,"In a living room, a blind-folded young man is wearing a strange hat and smiling at a gaming screen."
5065,https://mtc.cdn.vine.co/r/videos/2010B800F91230788757062938624_1b407a12dc5.3.2.mp4,A young man and woman mug for a selfie on a smartphone in a wide hall at the Arrivals area of an airport.
5065,https://mtc.cdn.vine.co/r/videos/2010B800F91230788757062938624_1b407a12dc5.3.2.mp4,"Inside a terminal, a Caucasian couple are taking a selfie with their cell phone."
5065,https://mtc.cdn.vine.co/r/videos/2010B800F91230788757062938624_1b407a12dc5.3.2.mp4,At a travel station a white man wearing a jacket is showing a young woman a picture on his cell phone.
5065,https://mtc.cdn.vine.co/r/videos/2010B800F91230788757062938624_1b407a12dc5.3.2.mp4,"In a black and white video, a boy shows a girl something on his smart phone."
5065,https://mtc.cdn.vine.co/r/videos/2010B800F91230788757062938624_1b407a12dc5.3.2.mp4,"A young couple, in an airport hall, are making a 'selfie' of themselves."
5067,https://v.cdn.vine.co/r/videos/22A8A4E2A91183568347221078016_368703fa9c3.1.5.11078430462459992817.mp4,"In a high school classroom, behind a half-shown girl in maroon sweater, a woman in dark brown hair sits in front of a dark-haired young man in a black and white plaid shirt, who pulls her elbow back so that she falls facedown on her desktop, and the attacking motion is shown repeatedly."
5067,https://v.cdn.vine.co/r/videos/22A8A4E2A91183568347221078016_368703fa9c3.1.5.11078430462459992817.mp4,"In a classroom, a young caucasian man pretend to hit a young woman next to him."
5067,https://v.cdn.vine.co/r/videos/22A8A4E2A91183568347221078016_368703fa9c3.1.5.11078430462459992817.mp4,In a classroom a young girl wearing a white shirt with long black hair resting her head on her hand when a young boy sitting next to her wearing a white teeshirt and a black and white jacket knocks her elbow off the desk and she hits her head on the desk top.
5067,https://v.cdn.vine.co/r/videos/22A8A4E2A91183568347221078016_368703fa9c3.1.5.11078430462459992817.mp4,"In a classroom, a girl leans her head on her hand and a boy repeatedly knocks her arm away."
5067,https://v.cdn.vine.co/r/videos/22A8A4E2A91183568347221078016_368703fa9c3.1.5.11078430462459992817.mp4,"A video clip, that is repeated, of a classroom scene in which a young man arm butts a woman who is resting her head on her arm."
5081,https://mtc.cdn.vine.co/r/videos_h264high/5ECD5539E71347232511683698688_557bebd1f1a.19.0.E43C6F31-88F5-46EF-803E-4F4D2260C8CF.mp4,Barack Obama with a microphone talks to students sitting on tiered seats in front of a backdrop of an American flag and a red flag with a single gold star.
5081,https://mtc.cdn.vine.co/r/videos_h264high/5ECD5539E71347232511683698688_557bebd1f1a.19.0.E43C6F31-88F5-46EF-803E-4F4D2260C8CF.mp4,President Obama is talking to a group of young people in a room with a yellow star on a red background.
5081,https://mtc.cdn.vine.co/r/videos_h264high/5ECD5539E71347232511683698688_557bebd1f1a.19.0.E43C6F31-88F5-46EF-803E-4F4D2260C8CF.mp4,President Obama speaking to an Oriental crowd of men and women.
5081,https://mtc.cdn.vine.co/r/videos_h264high/5ECD5539E71347232511683698688_557bebd1f1a.19.0.E43C6F31-88F5-46EF-803E-4F4D2260C8CF.mp4,Barack Obama speaks into a microphone before an audience seated beneath a maroon banner with a gold star in the middle.
5081,https://mtc.cdn.vine.co/r/videos_h264high/5ECD5539E71347232511683698688_557bebd1f1a.19.0.E43C6F31-88F5-46EF-803E-4F4D2260C8CF.mp4,Barack Obama is addressing a group of Chinese students.
5103,https://v.cdn.vine.co/r/videos/9B1787A82B1253484516258054144_41c5fa69e1d.0.1.12436061552260970874.mp4,"Schoolchildren sit outdoors on a dirt floor as another student in blue top and green pedal pushers points to words and numbers on a black board hanging on a tree, says them and the students echo him."
5103,https://v.cdn.vine.co/r/videos/9B1787A82B1253484516258054144_41c5fa69e1d.0.1.12436061552260970874.mp4,"Outside, a young boy in a blue shirt and green pants teaches at a blackboard attached to a tree."
5103,https://v.cdn.vine.co/r/videos/9B1787A82B1253484516258054144_41c5fa69e1d.0.1.12436061552260970874.mp4,Several hispanic children are in an outdoor classroom while the teacher wearing is at the black board hanging on a tree a blue shirt and green trousers is pointing at the black board with a wooden pointer.
5103,https://v.cdn.vine.co/r/videos/9B1787A82B1253484516258054144_41c5fa69e1d.0.1.12436061552260970874.mp4,An African boy with a pointer stands at a blackboard reading 420 blaze while other boys sit before him.
5103,https://v.cdn.vine.co/r/videos/9B1787A82B1253484516258054144_41c5fa69e1d.0.1.12436061552260970874.mp4,A group of Indian boys are practicing grammar outdoors with a teacher.
5122,https://mtc.cdn.vine.co/r/videos/535141F8711337100770117820416_5f4295b15cc.13.0.2421708201210072652.mp4,A hand squirts gel into the ear of a man sitting in passenger seat of a car who then stirs and shakes his head
5122,https://mtc.cdn.vine.co/r/videos/535141F8711337100770117820416_5f4295b15cc.13.0.2421708201210072652.mp4,"A black man sleeping in the passenger seat of a car parked on a city street has some white lotion poured into his ear, awakening him, and when he feels the lotion he starts to scream."
5122,https://mtc.cdn.vine.co/r/videos/535141F8711337100770117820416_5f4295b15cc.13.0.2421708201210072652.mp4,"In a car outside, a person puts lotion in the ear of an african american boy sleeping."
5122,https://mtc.cdn.vine.co/r/videos/535141F8711337100770117820416_5f4295b15cc.13.0.2421708201210072652.mp4,A black man wearing a black teeshirt is sleeping in a car when someone pours mayonnaise in his ear he wakes up and yells trying to get the mayonnaise out of his ear.
5122,https://mtc.cdn.vine.co/r/videos/535141F8711337100770117820416_5f4295b15cc.13.0.2421708201210072652.mp4,"A black man sleeps in a car and lotion is dribbled into his ear, and he wakes up and shouts."
5146,https://v.cdn.vine.co/r/videos/CC1951A8691146774504664637440_3c705367643.0.1.6562949200004609432.mp4,Six girls wearing matching sports outfits dance in a circle around a man in the center
5146,https://v.cdn.vine.co/r/videos/CC1951A8691146774504664637440_3c705367643.0.1.6562949200004609432.mp4,"Inside, a group of asian woman dance in a circle around an asian man."
5146,https://v.cdn.vine.co/r/videos/CC1951A8691146774504664637440_3c705367643.0.1.6562949200004609432.mp4,"A Japanese man wearing a black coat and black pants stands in the center of six Japanese young women dancing around him and singing, and they are are wearing blue uniforms."
5146,https://v.cdn.vine.co/r/videos/CC1951A8691146774504664637440_3c705367643.0.1.6562949200004609432.mp4,"A group of girls dance in a circle around a man and then pose for the camera, one wearing a protective mask over her mouth."
5146,https://v.cdn.vine.co/r/videos/CC1951A8691146774504664637440_3c705367643.0.1.6562949200004609432.mp4,Seven asian cheerleaders are doing a dance around their coach in a practice room.
5154,https://mtc.cdn.vine.co/r/videos/F30DB83E1C1285242331238731776_34befc01b04.1.5.6715543549353586697.mp4,A player at a ping pong table throws a ball up but misses it with his paddle
5154,https://mtc.cdn.vine.co/r/videos/F30DB83E1C1285242331238731776_34befc01b04.1.5.6715543549353586697.mp4,"Inside a gymnasium, two asian men play pingpong."
5154,https://mtc.cdn.vine.co/r/videos/F30DB83E1C1285242331238731776_34befc01b04.1.5.6715543549353586697.mp4,"Two oriental pingpong players in a gymnasium playing pingpong, one of the players is wearing a black shirt with orange collar and sleeves."
5154,https://mtc.cdn.vine.co/r/videos/F30DB83E1C1285242331238731776_34befc01b04.1.5.6715543549353586697.mp4,Two Asian men play table tennis in a gym with gold walls and the player closest to the camera watches the ball bounce off the edge of the table.
5154,https://mtc.cdn.vine.co/r/videos/F30DB83E1C1285242331238731776_34befc01b04.1.5.6715543549353586697.mp4,"In a gym, two table tennis players are practicing, when one does a backhand serve to the delight of the videographer and the other player."
5160,https://mtc.cdn.vine.co/r/videos/2AFE6F70631114485218217181184_1c717036ab7.4.7.4228715459245338972.mp4,An Asian male teenager standing outside during daylight shouting and bowing
5160,https://mtc.cdn.vine.co/r/videos/2AFE6F70631114485218217181184_1c717036ab7.4.7.4228715459245338972.mp4,"Slim Asian man wears hat, talks and bows, then removes hat and bends to show head shaved with heart in center."
5160,https://mtc.cdn.vine.co/r/videos/2AFE6F70631114485218217181184_1c717036ab7.4.7.4228715459245338972.mp4,A young man in a white baseball cap talks into the camera then takes bows from the waist outside in front of a white building.
5160,https://mtc.cdn.vine.co/r/videos/2AFE6F70631114485218217181184_1c717036ab7.4.7.4228715459245338972.mp4,"a young man in black leotards stands very erect, shouts, and bows then takes off his hat and bows again"
5160,https://mtc.cdn.vine.co/r/videos/2AFE6F70631114485218217181184_1c717036ab7.4.7.4228715459245338972.mp4,"A young man standing outdoors in front of a building during the day, makes a statement, then bows and removes his cap to show a heart-shaped haircut."
5161,https://mtc.cdn.vine.co/r/videos/EBDAE1CF931253466081172008960_4e31387f3f7.0.1.17756413491945504590.mp4,Man stands in front of map of the United Kingdom
5161,https://mtc.cdn.vine.co/r/videos/EBDAE1CF931253466081172008960_4e31387f3f7.0.1.17756413491945504590.mp4,"a TV weather man is pointing to the map of England and talks about its weather, in the studio."
5161,https://mtc.cdn.vine.co/r/videos/EBDAE1CF931253466081172008960_4e31387f3f7.0.1.17756413491945504590.mp4,A man points a labeled place name on a map which is in Welsh and is so long that scrolls off the screen.
5161,https://mtc.cdn.vine.co/r/videos/EBDAE1CF931253466081172008960_4e31387f3f7.0.1.17756413491945504590.mp4,an African American man dressed in a suit standing in front of a television studio describing the weather as it is presented on a board behind him
5161,https://mtc.cdn.vine.co/r/videos/EBDAE1CF931253466081172008960_4e31387f3f7.0.1.17756413491945504590.mp4,A reporter standing beside a map of the United Kingdom reads the 21 degree temperature of a town with an unusually long name.
5212,https://mtc.cdn.vine.co/r/videos_h264high/F366C86AB81315097529976811520_56bef0fc1d6.5.0.13904666868361684466.mp4,"On indoor floor, a kitten rolls around and flips its tail by a cat statue"
5212,https://mtc.cdn.vine.co/r/videos_h264high/F366C86AB81315097529976811520_56bef0fc1d6.5.0.13904666868361684466.mp4,"a dark cat is teasing an orange plastic cat, in a room."
5212,https://mtc.cdn.vine.co/r/videos_h264high/F366C86AB81315097529976811520_56bef0fc1d6.5.0.13904666868361684466.mp4,A small grey cat runs around and pushes a life sized lifelike cat statue and finally just looks at it.
5212,https://mtc.cdn.vine.co/r/videos_h264high/F366C86AB81315097529976811520_56bef0fc1d6.5.0.13904666868361684466.mp4,"a gray cat moves around, touched and slightly pushed a cat statue while moving his tail in an inside room"
5212,https://mtc.cdn.vine.co/r/videos_h264high/F366C86AB81315097529976811520_56bef0fc1d6.5.0.13904666868361684466.mp4,"Inside on the floor, a dark kitten tries to play with a light kitten that is actually a toy or stuffed kitten."
5226,https://mtc.cdn.vine.co/r/videos/38F6B427951229243559908614144_3c79baacd12.4.1.4326023467073408183.mp4,"Boy wearing white shirt saying ""Wake Forest"" stands by white wall"
5226,https://mtc.cdn.vine.co/r/videos/38F6B427951229243559908614144_3c79baacd12.4.1.4326023467073408183.mp4,"a boy wearing white t shirt is dancing, in a room."
5226,https://mtc.cdn.vine.co/r/videos/38F6B427951229243559908614144_3c79baacd12.4.1.4326023467073408183.mp4,A boy in a Wake Forest tee shirt recites poetry and smiles.
5226,https://mtc.cdn.vine.co/r/videos/38F6B427951229243559908614144_3c79baacd12.4.1.4326023467073408183.mp4,a White boy inside a room smiling and singing rap about the 4th of July
5226,https://mtc.cdn.vine.co/r/videos/38F6B427951229243559908614144_3c79baacd12.4.1.4326023467073408183.mp4,A young boy in a white tee shirt with WAKE FOREST written on it is standing in front of a white closet or wall tells a fourth of July poem and then dances to a brief spurt of music.
5230,https://v.cdn.vine.co/r/videos/07738EB97E1210755696807870464_367dfa4d51e.3.1.11172848369604331671.mp4,Boy kicks soccer ball that bounces off metal fence and hits him outdoors
5230,https://v.cdn.vine.co/r/videos/07738EB97E1210755696807870464_367dfa4d51e.3.1.11172848369604331671.mp4,"a boy is hitting a ball and falls down, outdoors."
5230,https://v.cdn.vine.co/r/videos/07738EB97E1210755696807870464_367dfa4d51e.3.1.11172848369604331671.mp4,"A man kicks a soccer ball which hits a short wall and the ball bounces back and hits him in the mouth, on a cloudy day outside."
5230,https://v.cdn.vine.co/r/videos/07738EB97E1210755696807870464_367dfa4d51e.3.1.11172848369604331671.mp4,A ball hits a man who kicked the ball against a fence in a park during day time
5230,https://v.cdn.vine.co/r/videos/07738EB97E1210755696807870464_367dfa4d51e.3.1.11172848369604331671.mp4,"Boy ties to hit another boy leaning on iron fence with the soccer ball, but when he kicks the ball it ricochets off fence and hits himself in the head with the ball"
5234,https://mtc.cdn.vine.co/r/videos_h264high/56651F778D1322138182254526464_SW_WEBM_14581965037577d68b681db.mp4,Two teenage Asian girls wearing a necktie and bow in their hair and singing while holding drinks inside in a room with triangle flag decorations
5234,https://mtc.cdn.vine.co/r/videos_h264high/56651F778D1322138182254526464_SW_WEBM_14581965037577d68b681db.mp4,"Two Asian women, one wearing blue striped tie on head and one wearing pink bow, sit at indoor bar with arms around each other, laughing and holding drinks."
5234,https://mtc.cdn.vine.co/r/videos_h264high/56651F778D1322138182254526464_SW_WEBM_14581965037577d68b681db.mp4,Two Asian women are singing while holding a green drink inside a room with colorful flags hanging .
5234,https://mtc.cdn.vine.co/r/videos_h264high/56651F778D1322138182254526464_SW_WEBM_14581965037577d68b681db.mp4,two young women are singing together in a room with bookshelves and sun coming in through vertical blinds.
5234,https://mtc.cdn.vine.co/r/videos_h264high/56651F778D1322138182254526464_SW_WEBM_14581965037577d68b681db.mp4,During daytime a pair of young women hold fancy drink glasses and sing arm in arm.
5263,https://v.cdn.vine.co/r/videos_h264high/B2E795292D1373856292061540352_5bd1d0929ab.29.1.DAC2B84C-8230-4FE4-8B42-41DB2C1CE846.mp4,Man in Star Trek costume holds device with bright light indoors
5263,https://v.cdn.vine.co/r/videos_h264high/B2E795292D1373856292061540352_5bd1d0929ab.29.1.DAC2B84C-8230-4FE4-8B42-41DB2C1CE846.mp4,"a boy is flushing a flash light and yells, in a room."
5263,https://v.cdn.vine.co/r/videos_h264high/B2E795292D1373856292061540352_5bd1d0929ab.29.1.DAC2B84C-8230-4FE4-8B42-41DB2C1CE846.mp4,"A young black man in a grey shirt, dances in front of a wall while recording himself on a cell phone."
5263,https://v.cdn.vine.co/r/videos_h264high/B2E795292D1373856292061540352_5bd1d0929ab.29.1.DAC2B84C-8230-4FE4-8B42-41DB2C1CE846.mp4,a young African American male makes movements and vocal sounds while holding a phone in front of him in an indoor room
5263,https://v.cdn.vine.co/r/videos_h264high/B2E795292D1373856292061540352_5bd1d0929ab.29.1.DAC2B84C-8230-4FE4-8B42-41DB2C1CE846.mp4,A man wearing a nike sweater dances inside holding up a lit cell phone to music and yelling HEY!
5281,https://mtc.cdn.vine.co/r/videos/75A3F3BF7D1282452398551998464_4b133914d88.4.0.16222039986406770566.mp4,Dog on leash prances about with a paper cone in its moth on a sunny day
5281,https://mtc.cdn.vine.co/r/videos/75A3F3BF7D1282452398551998464_4b133914d88.4.0.16222039986406770566.mp4,"a brown dog with a harness, is holding a bottle and runs."
5281,https://mtc.cdn.vine.co/r/videos/75A3F3BF7D1282452398551998464_4b133914d88.4.0.16222039986406770566.mp4,A sandy brown dog with a curly tail prances down the sidewalk with what looks like a rolled up newspaper in his mouth while on a leash on a sunny day.
5281,https://mtc.cdn.vine.co/r/videos/75A3F3BF7D1282452398551998464_4b133914d88.4.0.16222039986406770566.mp4,a medium size dog on a leach is carrying the newspaper in his mouth and walks down a driveway following a rhythmic music
5281,https://mtc.cdn.vine.co/r/videos/75A3F3BF7D1282452398551998464_4b133914d88.4.0.16222039986406770566.mp4,A dog on a leash prancing on the walk during the day carrying paper in his mouth with music in the background
5294,https://v.cdn.vine.co/r/videos/118147AD4C1309028960029544448_53893e3d97b.3.0.12984099567223311536.mp4,At night fireworks go off from top of tall building with cars on street below
5294,https://v.cdn.vine.co/r/videos/118147AD4C1309028960029544448_53893e3d97b.3.0.12984099567223311536.mp4,fireworks are exploding above the city at night.
5294,https://v.cdn.vine.co/r/videos/118147AD4C1309028960029544448_53893e3d97b.3.0.12984099567223311536.mp4,Fireworks explode at night over a tall modern building with many lights on inside it.
5294,https://v.cdn.vine.co/r/videos/118147AD4C1309028960029544448_53893e3d97b.3.0.12984099567223311536.mp4,a fire works show at night in an urban area
5294,https://v.cdn.vine.co/r/videos/118147AD4C1309028960029544448_53893e3d97b.3.0.12984099567223311536.mp4,Fireworks shoot off in the distance at night behind a large skyscraper with many of its white lights on.
5318,https://v.cdn.vine.co/r/videos/75C47CC3541185073476500172800_3df60d74f34.1.5.2299911137660708123.mp4,Two wrestlers stand in front of vending machines
5318,https://v.cdn.vine.co/r/videos/75C47CC3541185073476500172800_3df60d74f34.1.5.2299911137660708123.mp4,"two sport men, with no shirt, are holding large belts with large buckles, in a room."
5318,https://v.cdn.vine.co/r/videos/75C47CC3541185073476500172800_3df60d74f34.1.5.2299911137660708123.mp4,"Two shirtless, sweaty professional wrestlers slap their championship belt together and talk to the camera in a room with a Pepsi machine."
5318,https://v.cdn.vine.co/r/videos/75C47CC3541185073476500172800_3df60d74f34.1.5.2299911137660708123.mp4,two White men wrestlers dressed with shorts and sneakers holding champion belts in an indoor room
5318,https://v.cdn.vine.co/r/videos/75C47CC3541185073476500172800_3df60d74f34.1.5.2299911137660708123.mp4,Two bare chested wrestlers holding up championship belts.
5334,https://mtc.cdn.vine.co/r/videos_h264high/64B7DD8A891245275972753317888_SW_WEBM_14398711031274029e5a260.mp4,Two Asian boys interacting with a small dog outside during daylight
5334,https://mtc.cdn.vine.co/r/videos_h264high/64B7DD8A891245275972753317888_SW_WEBM_14398711031274029e5a260.mp4,Two very young Asian boys sit in outdoor park with one holding small dog
5334,https://mtc.cdn.vine.co/r/videos_h264high/64B7DD8A891245275972753317888_SW_WEBM_14398711031274029e5a260.mp4,Two little boys are playing with a little dog with a pink bow in its hair outside.
5334,https://mtc.cdn.vine.co/r/videos_h264high/64B7DD8A891245275972753317888_SW_WEBM_14398711031274029e5a260.mp4,two young boys sitting on a bench play with a small dog
5334,https://mtc.cdn.vine.co/r/videos_h264high/64B7DD8A891245275972753317888_SW_WEBM_14398711031274029e5a260.mp4,Two young boys sit on a bench in a park during the day with a small puppy on one of the two's lap.
5339,https://v.cdn.vine.co/r/videos_h264high/7809D241EB1355684319611518976_532b1d7830c.21.0.1E742318-71C3-4274-A323-F9E99B1B4539.mp4,Girl sitting on a hoverboard riding backwards across the floor of a room crashes into the wall making a large hole in the wall
5339,https://v.cdn.vine.co/r/videos_h264high/7809D241EB1355684319611518976_532b1d7830c.21.0.1E742318-71C3-4274-A323-F9E99B1B4539.mp4,Woman rides electric walker down slide into wall and holds hand over mouth when she sees damage caused to the wall.
5339,https://v.cdn.vine.co/r/videos_h264high/7809D241EB1355684319611518976_532b1d7830c.21.0.1E742318-71C3-4274-A323-F9E99B1B4539.mp4,A little girl sitting on a hoverboard goes and hits a tan wall in a room.
5339,https://v.cdn.vine.co/r/videos_h264high/7809D241EB1355684319611518976_532b1d7830c.21.0.1E742318-71C3-4274-A323-F9E99B1B4539.mp4,"a girl sitting on a hover-board pushes herself backwards and coasts into a wall, hitting it hard enough to make a large hole and covers her mouth in surprise when she turns and sees the hole"
5339,https://v.cdn.vine.co/r/videos_h264high/7809D241EB1355684319611518976_532b1d7830c.21.0.1E742318-71C3-4274-A323-F9E99B1B4539.mp4,"A girl sitting on a hover board in a room, runs backwards into a wall and leaves a large hole in the sheet rock as another person laughs."
5350,https://mtc.cdn.vine.co/r/videos/999085E7621237912108755734528_3f8f6249586.4.3.2554013767769418143.mp4,Woman lies in bed with a cat on her lap that scratches the woman's head
5350,https://mtc.cdn.vine.co/r/videos/999085E7621237912108755734528_3f8f6249586.4.3.2554013767769418143.mp4,"a girl is sitting up in her bed, holding a cat, that jumps at her face, after few words, in the bedroom."
5350,https://mtc.cdn.vine.co/r/videos/999085E7621237912108755734528_3f8f6249586.4.3.2554013767769418143.mp4,"A girl sits in bed holding her cell phone and a cat on her lap, starts singing and the cat claws her face."
5350,https://mtc.cdn.vine.co/r/videos/999085E7621237912108755734528_3f8f6249586.4.3.2554013767769418143.mp4,a gray cat lying on a young white woman's lap suddenly attacked her
5350,https://mtc.cdn.vine.co/r/videos/999085E7621237912108755734528_3f8f6249586.4.3.2554013767769418143.mp4,A lady in bed with a cat on her chest and she talks and then the cat jumps on her face
5355,https://v.cdn.vine.co/r/videos/2E6A33EFA11318005384765747200_56db47208575cd76b8dafaa.mp4,Two men sitting and singing while others play guitars behind them
5355,https://v.cdn.vine.co/r/videos/2E6A33EFA11318005384765747200_56db47208575cd76b8dafaa.mp4,Two men sit and sing accompanied by guitars.
5355,https://v.cdn.vine.co/r/videos/2E6A33EFA11318005384765747200_56db47208575cd76b8dafaa.mp4,Two men are sitting and singing while people on musical instruments are standing behind them playing.
5355,https://v.cdn.vine.co/r/videos/2E6A33EFA11318005384765747200_56db47208575cd76b8dafaa.mp4,"a seated man in a pink plaid shirt sings and gestures at the camera, as does the man seated next to him; two guitarists are behind them"
5355,https://v.cdn.vine.co/r/videos/2E6A33EFA11318005384765747200_56db47208575cd76b8dafaa.mp4,Two men sit and sing as three musicians accompany them.
5364,https://mtc.cdn.vine.co/r/videos/86258C20E81293704766270345216_432f1ae35b8.5.0.13323280480706015546.mp4,Adult African male laughing and clapping while riding a rolling toy inside and falls off to the floor
5364,https://mtc.cdn.vine.co/r/videos/86258C20E81293704766270345216_432f1ae35b8.5.0.13323280480706015546.mp4,"Indoors in a hall leading from front door, man rides a 2-wheel floor cart then falls into carpeted room and a foot in cast is shown."
5364,https://mtc.cdn.vine.co/r/videos/86258C20E81293704766270345216_432f1ae35b8.5.0.13323280480706015546.mp4,A black man breaks his foot riding a hover board down a hallway in a house.
5364,https://mtc.cdn.vine.co/r/videos/86258C20E81293704766270345216_432f1ae35b8.5.0.13323280480706015546.mp4,a man laughs and starts riding a hover-board down a hallway and then falls and laughs.
5364,https://mtc.cdn.vine.co/r/videos/86258C20E81293704766270345216_432f1ae35b8.5.0.13323280480706015546.mp4,"In the daytime a man stands in a home hallway on a gravity board as it moves forward, causing him to fall backwards"
5370,https://mtc.cdn.vine.co/r/videos/29D72080981343731798399971328_5738debd59121894d3ce574.mp4,Woman with long dark hair wearing a blue dress dancing in a room while objects fall to the floor
5370,https://mtc.cdn.vine.co/r/videos/29D72080981343731798399971328_5738debd59121894d3ce574.mp4,"Woman wearing blue twirls in columned area of building, and snatches and throws objects before raising head and yelling upwards."
5370,https://mtc.cdn.vine.co/r/videos/29D72080981343731798399971328_5738debd59121894d3ce574.mp4,A woman wearing a blue dress dances as she comes into a large room with a black and white marble floor.
5370,https://mtc.cdn.vine.co/r/videos/29D72080981343731798399971328_5738debd59121894d3ce574.mp4,a young woman being photographed from above dances and throws flowers in a large room with an ornately tiled floor
5370,https://mtc.cdn.vine.co/r/videos/29D72080981343731798399971328_5738debd59121894d3ce574.mp4,A woman dances and throws flowers around an elegant entry hall
5399,https://v.cdn.vine.co/r/videos/4077C9AA6E1114073816868806656_2694ecf36c3.2.1.3102228391263544963.mp4,On a couch a man sits next to a child wearing large sunglasses
5399,https://v.cdn.vine.co/r/videos/4077C9AA6E1114073816868806656_2694ecf36c3.2.1.3102228391263544963.mp4,"a young man is looking and smiling to a little boy with large sunglasses, seated near him, in a room."
5399,https://v.cdn.vine.co/r/videos/4077C9AA6E1114073816868806656_2694ecf36c3.2.1.3102228391263544963.mp4,A small child in sunglasses sits and smiles while a man wearing a beard talks to him.
5399,https://v.cdn.vine.co/r/videos/4077C9AA6E1114073816868806656_2694ecf36c3.2.1.3102228391263544963.mp4,a young white man seated next to a boy wearing sunglasses
5399,https://v.cdn.vine.co/r/videos/4077C9AA6E1114073816868806656_2694ecf36c3.2.1.3102228391263544963.mp4,A boy in a yellow shirt with adult sunglasses on smiles at camera with adult next to him asking if he is awake.
5402,https://mtc.cdn.vine.co/r/videos_h264high/A27AE628C81211351987191435264_SW_WEBM_14317830237954fb81b9709.mp4,"In a dirt yard, a gasoline truck and a car spin around in circles"
5402,https://mtc.cdn.vine.co/r/videos_h264high/A27AE628C81211351987191435264_SW_WEBM_14317830237954fb81b9709.mp4,"a a car and a garbage disposal vehicle, are driving around in a circle, and creating dust, outdoors, in day time."
5402,https://mtc.cdn.vine.co/r/videos_h264high/A27AE628C81211351987191435264_SW_WEBM_14317830237954fb81b9709.mp4,A taker truck and a small white car spin their tires and drive in circles in a parking lot on a clear day.
5402,https://mtc.cdn.vine.co/r/videos_h264high/A27AE628C81211351987191435264_SW_WEBM_14317830237954fb81b9709.mp4,a gasoline truck behind a white sedan turning around their wheels making circles simultaneously on a paved road during day time
5402,https://mtc.cdn.vine.co/r/videos_h264high/A27AE628C81211351987191435264_SW_WEBM_14317830237954fb81b9709.mp4,Oil tanker and a car spin their wheels and do circles beside each other in tandem in a large paved lot during the day making lots of smoke and dust.
5406,https://mtc.cdn.vine.co/v/videos/FFF49E5B-7970-4311-9758-8A259729954C-700-0000012A5E398FCC_1.1.mp4,African male teenager outside on a bicycle riding across a low concrete hump during daylight
5406,https://mtc.cdn.vine.co/v/videos/FFF49E5B-7970-4311-9758-8A259729954C-700-0000012A5E398FCC_1.1.mp4,"On a sunny outdoors day, a young boy wearing a backpack smiles and riding his bike, turns it to mount a couple of stairs up sidewalk"
5406,https://mtc.cdn.vine.co/v/videos/FFF49E5B-7970-4311-9758-8A259729954C-700-0000012A5E398FCC_1.1.mp4,A young black boy with a backpack on his back attempts to ride his bicycle over a curb outside on sunny day.
5406,https://mtc.cdn.vine.co/v/videos/FFF49E5B-7970-4311-9758-8A259729954C-700-0000012A5E398FCC_1.1.mp4,A young teenage boy shows how to drive his mountain bike over a sharp bump in a parking lot
5406,https://mtc.cdn.vine.co/v/videos/FFF49E5B-7970-4311-9758-8A259729954C-700-0000012A5E398FCC_1.1.mp4,Outdoors during the day an young man on a bike begins to ride it.
5410,https://mtc.cdn.vine.co/r/videos/8280B7B8B01345280893278916608_573e817a6b8b18e98b2a346.mp4,Tall bald African man in a suit hugging another African man in a red sweatshirt with Allin on the front inside a room
5410,https://mtc.cdn.vine.co/r/videos/8280B7B8B01345280893278916608_573e817a6b8b18e98b2a346.mp4,"Indoor room, two men, one wearing a shirt with ALL IN on it, embrace and pat each other on the back."
5410,https://mtc.cdn.vine.co/r/videos/8280B7B8B01345280893278916608_573e817a6b8b18e98b2a346.mp4,Tall bald man is hugged by another wearing red jersey
5410,https://mtc.cdn.vine.co/r/videos/8280B7B8B01345280893278916608_573e817a6b8b18e98b2a346.mp4,Two men embrace while other men standing around in a large room.
5410,https://mtc.cdn.vine.co/r/videos/8280B7B8B01345280893278916608_573e817a6b8b18e98b2a346.mp4,"two black men greet each other with a hug, chat for a moment, and separate"
5415,https://mtc.cdn.vine.co/r/videos/745E1882B21356555714293882880_53bd3658f0a.21.0.D2CDBA96-8B77-4107-A7F2-8EA20FD496CB.mp4,Group of men playing volley ball on a beach during daylight
5415,https://mtc.cdn.vine.co/r/videos/745E1882B21356555714293882880_53bd3658f0a.21.0.D2CDBA96-8B77-4107-A7F2-8EA20FD496CB.mp4,"Sunny day at the beach, two teams of men play head ball."
5415,https://mtc.cdn.vine.co/r/videos/745E1882B21356555714293882880_53bd3658f0a.21.0.D2CDBA96-8B77-4107-A7F2-8EA20FD496CB.mp4,"On a beach, two teams uses heads and feet on a large red ball by a net"
